customer_id,nama_pemilik,no_telepon,alamat,kecamatan,kota,kode_pos,car_id,nopol,model,varian,tahun,bahan_bakar,penggerak,transmisi,jenis_oli,interval_oli_km,segmen_pemakaian_asli,km_per_bulan
CUST0454,Togar Ginting,085277095920,Jl. Bromo No. 98,Medan Perjuangan,Medan,20233,CAR0556,BK 4800 AH,Vios,1.5 G,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,719.9
CUST0261,Putri Purba,081279681335,Jl. Adam Malik No. 220,Medan Timur,Medan,20231,CAR0557,BK 6420 KH,Yaris,1.5 S,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,975.1
CUST0380,Hendra Maulana,081235828524,"Komp. Citra Garden Blok B11, Jl. Iskandar Muda",Medan Kota,Medan,20212,CAR0558,BK 4053 JU,Fortuner,2.4 VRZ 4x2,2017,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,3555.0
CUST0112,Rendi Sitorus,089653431437,"Komp. Royal Sumatra Blok E6, Jl. Cemara",Medan Maimun,Medan,20151,CAR0559,BK 8549 PX,Innova Reborn,2.4 V Diesel,2021,Diesel,RWD,AT,Full-Sintetik,6000,Weekend Warrior,2287.7
CUST0432,Gunawan Salim,082380835245,Jl. Krakatau No. 178,Medan Baru,Medan,20153,CAR0560,BK 2488 ZP,Yaris Cross,1.5 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,628.0
CUST0227,Reza Gunawan,085283843491,"Perumahan J City Blok B6, Jl. Krakatau",Medan Petisah,Medan,20111,CAR0561,BK 7460 SE,Hilux,2.4 D-Cab 4x4,2023,Diesel,4x4,MT,Full-Sintetik,6000,Light Commuter,984.2
CUST0095,Mega Nugroho,081287887658,Jl. Adam Malik No. 200,Medan Tembung,Medan,20222,CAR0562,BK 6844 WJ,Agya,1.2 G,2021,Bensin,FWD,MT,Mineral,4500,Heavy Daily,2745.7
CUST0471,Iwan Hasibuan,082293038314,Jl. Halat No. 162,Medan Johor,Medan,20144,CAR0563,BK 3329 WL,Hilux,2.4 D-Cab 4x4,2025,Diesel,4x4,MT,Full-Sintetik,6000,Light Commuter,1076.8
CUST0122,Maya Wijaya,081214676360,"Komp. Tasbih Blok G25, Jl. Gajah Mada",Medan Barat,Medan,20231,CAR0564,BK 6768 HG,Veloz,1.5 Q CVT,2016,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,799.7
CUST0087,Indra Simanjuntak,082112236471,Jl. Pasar Merah No. 112,Medan Area,Medan,20214,CAR0565,BK 4504 VH,Avanza,1.5 Veloz,2016,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2756.7
CUST0510,Tiur Sinaga,081244773593,Jl. Halat No. 23,Medan Tuntungan,Medan,20135,CAR0566,BK 4368 JH,Yaris,1.5 S,2016,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2725.1
CUST0467,Dimas Hasibuan,082213612151,Jl. Halat No. 91,Medan Helvetia,Medan,20124,CAR0567,BK 1425 AX,Veloz,1.5 Q CVT,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3708.2
CUST0093,Agus Rahman,081281426847,"Komp. Cemara Asri Blok D24, Jl. Gajah Mada",Medan Barat,Medan,20231,CAR0568,BK 6412 NV,Innova Reborn,2.0 G Bensin,2025,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,2208.0
CUST0479,Rendi Nasution,082282351790,"Komp. Tasbih Blok B17, Jl. HM Yamin",Medan Maimun,Medan,20151,CAR0569,BK 2924 LE,Avanza,1.5 Veloz,2023,Bensin,FWD,MT,Full-Sintetik,9500,Light Commuter,793.7
CUST0273,Gunawan Rahman,081378045428,Jl. Pemuda No. 249,Medan Marelan,Medan,20255,CAR0570,BK 3873 WE,Avanza,1.3 E,2022,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,1340.2
CUST0052,Agus Susanto,081125092541,"Komp. Tasbih Blok E14, Jl. Karya Wisata",Medan Denai,Medan,20227,CAR0571,BK 6452 PU,Avanza,1.5 G,2018,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,1273.9
CUST0439,Maya Susanto,083835037693,"Komp. Cemara Asri Blok B2, Jl. Pasar Merah",Medan Selayang,Medan,20131,CAR0572,BK 1931 GL,Innova Zenix,2.0 HV,2020,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2963.2
CUST0376,Fitri Pratama,082259387234,Jl. Gatot Subroto No. 60,Medan Barat,Medan,20231,CAR0573,BK 2772 WV,Corolla Cross,1.8 HV,2016,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,1884.5
CUST0273,Gunawan Rahman,081378045428,Jl. Pemuda No. 249,Medan Marelan,Medan,20255,CAR0574,BK 7022 NR,Fortuner,2.4 VRZ 4x2,2021,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,2152.6
CUST0027,Surya Daulay,081377368609,Jl. Gajah Mada No. 223,Medan Polonia,Medan,20157,CAR0575,BK 8955 MW,Yaris,1.5 S,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1117.0
CUST0404,Rosma Rangkuti,082252648044,"Komp. Tasbih Blok B23, Jl. Brigjen Katamso",Medan Denai,Medan,20227,CAR0576,BK 6659 JX,Avanza,1.3 E,2021,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,478.8
CUST0316,Juliana Hutabarat,085178783775,"Komp. Cemara Asri Blok A27, Jl. Bromo",Medan Labuhan,Medan,20252,CAR0577,BK 7388 FU,Avanza,1.3 E,2025,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,857.3
CUST0285,Lestari Setiawan,081219258781,"Komp. Royal Sumatra Blok E8, Jl. Kapten Muslim",Medan Maimun,Medan,20151,CAR0578,BK 1450 BT,Innova Reborn,2.4 V Diesel,2022,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,2617.5
CUST0085,Mega Rangkuti,085255424877,Jl. Pancing No. 147,Medan Polonia,Medan,20157,CAR0579,BK 2050 HP,Fortuner,2.8 GR 4x4,2025,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,3294.2
CUST0110,Wahyu Pasaribu,083824621011,"Komp. Tasbih Blok D1, Jl. SM Raja",Medan Timur,Medan,20231,CAR0580,BK 5830 RR,Innova Zenix,2.0 HV,2018,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,810.0
CUST0525,Indah Sembiring,081291398993,"Komp. Tasbih Blok C24, Jl. Pancing",Medan Tuntungan,Medan,20135,CAR0581,BK 5106 US,Fortuner,2.8 GR 4x4,2018,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,2666.1
CUST0182,Wahyu Damanik,083826223883,"Komp. Citra Garden Blok A16, Jl. Pemuda",Medan Tembung,Medan,20222,CAR0582,BK 8303 VU,Rush,1.5 S TRD,2021,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,937.0
CUST0068,Dewi Purba,085358868055,"Perumahan J City Blok E13, Jl. Kapten Muslim",Medan Polonia,Medan,20157,CAR0583,BK 3892 HP,Avanza,1.5 Veloz,2023,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,1723.5
CUST0092,Reza Sembiring,085196685406,Jl. Menteng No. 215,Medan Denai,Medan,20227,CAR0584,BK 1427 TA,Rush,1.5 S TRD,2018,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,847.3
CUST0436,Agus Effendi,085169029727,Jl. Iskandar Muda No. 186,Medan Amplas,Medan,20148,CAR0585,BK 4858 DG,Avanza,1.5 Veloz,2023,Bensin,FWD,MT,Full-Sintetik,9500,Weekend Warrior,1744.5
CUST0044,Erlina Silalahi,083831589815,"Komp. Citra Garden Blok F19, Jl. HM Yamin",Medan Sunggal,Medan,20128,CAR0586,BK 6067 JY,Veloz,1.5 Q CVT,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2782.3
CUST0481,Wati Dalimunthe,082222619443,Jl. Krakatau No. 149,Medan Maimun,Medan,20151,CAR0587,BK 5471 GR,Avanza,1.5 G,2017,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1809.5
CUST0468,Siti Panjaitan,082183355423,Jl. Brigjen Katamso No. 7,Medan Baru,Medan,20153,CAR0588,BK 5290 NG,Raize,1.0 Turbo,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,879.8
CUST0333,Joko Tanaka,082348619912,Jl. William Iskandar No. 246,Medan Marelan,Medan,20255,CAR0589,BK 2051 MX,Yaris Cross,1.5 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,3071.5
CUST0205,Erlina Hutapea,082358131622,Jl. Glugur No. 142,Medan Selayang,Medan,20131,CAR0590,BK 7505 UT,Avanza,1.5 Veloz,2021,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,3061.8
CUST0479,Rendi Nasution,082282351790,"Komp. Tasbih Blok B17, Jl. HM Yamin",Medan Maimun,Medan,20151,CAR0591,BK 4952 YX,Avanza,1.3 E,2024,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,1153.9
CUST0494,Reza Susanto,082325677001,Jl. Krakatau No. 45,Medan Timur,Medan,20231,CAR0592,BK 5934 SD,Raize,1.0 Turbo,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1095.2
CUST0228,Dimas Batubara,085125723824,"Komp. Tasbih Blok A1, Jl. Ringroad",Medan Area,Medan,20214,CAR0593,BK 4410 RY,Avanza,1.5 Veloz,2020,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,696.3
CUST0124,Togar Effendi,085293175630,Jl. Gatot Subroto No. 9,Medan Tuntungan,Medan,20135,CAR0594,BK 1310 MF,Agya,1.2 G,2023,Bensin,FWD,MT,Mineral,4500,Light Commuter,944.4
CUST0072,Joko Pohan,085252955266,"Komp. Tasbih Blok E11, Jl. Gajah Mada",Medan Amplas,Medan,20148,CAR0595,BK 9606 XL,Innova Reborn,2.4 V Diesel,2018,Diesel,RWD,AT,Full-Sintetik,6000,Weekend Warrior,1149.9
CUST0208,Erlina Halim,089666362142,Jl. HM Yamin No. 75,Medan Johor,Medan,20144,CAR0596,BK 2992 NV,Avanza,1.5 G,2023,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,584.3
CUST0008,Ratna Damanik,081384932798,Jl. Gatot Subroto No. 199,Medan Tuntungan,Medan,20135,CAR0597,BK 3660 TT,Agya,1.2 G,2024,Bensin,FWD,AT,Mineral,4500,Light Commuter,730.6
CUST0051,Rendi Suryadi,085280429968,Jl. Denai No. 236,Medan Baru,Medan,20153,CAR0598,BK 8897 TL,Innova Zenix,2.0 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,827.6
CUST0283,Gunawan Saputra,083854466035,"Komp. Citra Garden Blok F11, Jl. Bromo",Medan Selayang,Medan,20131,CAR0599,BK 7738 ME,Avanza,1.5 Veloz,2017,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,1912.5
CUST0165,Taufik Wirawan,085220067397,Jl. Karya Wisata No. 44,Medan Maimun,Medan,20151,CAR0600,BK 6830 TT,Hilux,2.4 D-Cab 4x4,2021,Diesel,4x4,AT,Full-Sintetik,6000,Weekend Warrior,1459.5
CUST0228,Dimas Batubara,085125723824,"Komp. Tasbih Blok A1, Jl. Ringroad",Medan Area,Medan,20214,CAR0601,BK 3013 KY,Avanza,1.3 E,2020,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,918.2
CUST0456,Taufik Dalimunthe,089629922758,"Komp. Cemara Asri Blok F9, Jl. Denai",Medan Sunggal,Medan,20128,CAR0602,BK 6884 UR,Avanza,1.5 G,2023,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,1054.0
CUST0341,Surya Tanjung,082225701910,Jl. HM Yamin No. 124,Medan Sunggal,Medan,20128,CAR0603,BK 7599 YG,Veloz,1.5 Q CVT,2019,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2089.9
CUST0288,Togar Effendi,083830939735,"Komp. Tasbih Blok A2, Jl. William Iskandar",Medan Marelan,Medan,20255,CAR0604,BK 2558 PU,Avanza,1.3 E,2021,Bensin,RWD,MT,Semi-Sintetik,7000,Heavy Daily,2431.5
CUST0021,Wahyu Rahman,085380431584,"Komp. Cemara Asri Blok E15, Jl. Ringroad",Medan Area,Medan,20214,CAR0605,BK 9405 UG,Avanza,1.3 E,2016,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,748.5
CUST0319,Hermanto Situmorang,083848251434,Jl. Brigjen Katamso No. 68,Medan Perjuangan,Medan,20233,CAR0606,BK 5020 MA,Avanza,1.5 Veloz,2019,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2862.2
CUST0256,Putri Sitorus,085176128970,"Perumahan J City Blok D12, Jl. Gajah Mada",Medan Tuntungan,Medan,20135,CAR0607,BK 9246 AN,Fortuner,2.8 GR 4x4,2018,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,2798.3
CUST0031,Gunawan Siregar,081330663513,"Komp. Tasbih Blok G4, Jl. Gatot Subroto",Medan Barat,Medan,20231,CAR0608,BK 2446 CA,Avanza,1.5 G,2023,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,446.3
CUST0009,Sari Nugroho,081151295549,Jl. Sisingamangaraja No. 35,Medan Petisah,Medan,20111,CAR0609,BK 7502 MN,Innova Reborn,2.4 V Diesel,2024,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,779.2
CUST0353,Hermanto Maulana,085227055535,"Komp. Tasbih Blok E18, Jl. Adam Malik",Medan Petisah,Medan,20111,CAR0610,BK 4993 ZN,Innova Reborn,2.4 V Diesel,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,300.0
CUST0360,Roni Marpaung,081115221441,"Komp. Royal Sumatra Blok E22, Jl. Adam Malik",Medan Amplas,Medan,20148,CAR0611,BK 6428 TN,Calya,1.2 G,2024,Bensin,FWD,MT,Mineral,4500,Heavy Daily,2428.3
CUST0255,Tiur Siregar,083845674746,Jl. Glugur No. 13,Medan Tembung,Medan,20222,CAR0612,BK 5200 SX,Raize,1.0 Turbo,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1437.3
CUST0194,Dimas Purba,085194253976,Jl. Glugur No. 247,Medan Tembung,Medan,20222,CAR0613,BK 3630 EC,Avanza,1.5 Veloz,2025,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,3100.2
CUST0123,Hadi Wibowo,085170975793,Jl. Sutomo No. 142,Medan Barat,Medan,20231,CAR0614,BK 1998 UC,Veloz,1.5 Q CVT,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,812.7
CUST0138,Togar Susanto,089646752085,"Perumahan J City Blok A12, Jl. Glugur",Medan Barat,Medan,20231,CAR0615,BK 4026 VC,Yaris Cross,1.5 HV,2019,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,2820.4
CUST0069,Iwan Maulana,085262015837,Jl. Ringroad No. 162,Medan Area,Medan,20214,CAR0616,BK 9784 LN,Veloz,1.5 Q CVT,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2361.8
CUST0145,Nurul Wirawan,085252188552,"Komp. Tasbih Blok E10, Jl. Sekip",Medan Amplas,Medan,20148,CAR0617,BK 8957 PS,Avanza,1.3 E,2016,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,1015.7
CUST0339,Wati Nugroho,082152443160,"Komp. Royal Sumatra Blok A10, Jl. Glugur",Medan Tuntungan,Medan,20135,CAR0618,BK 5923 HR,Fortuner,2.8 GR 4x4,2022,Diesel,4x4,AT,Full-Sintetik,6000,Light Commuter,848.8
CUST0456,Taufik Dalimunthe,089629922758,"Komp. Cemara Asri Blok F9, Jl. Denai",Medan Sunggal,Medan,20128,CAR0619,BK 1784 GZ,Avanza,1.5 Veloz,2016,Bensin,FWD,MT,Full-Sintetik,9500,Light Commuter,701.7
CUST0472,Frans Sitorus,081229031985,Jl. Iskandar Muda No. 157,Medan Tembung,Medan,20222,CAR0620,BK 6850 DY,Fortuner,2.8 GR 4x4,2017,Diesel,4x4,AT,Full-Sintetik,6000,Weekend Warrior,1581.3
